times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-09-15 00:00:00,0.615541333,0.615541333,0.615541333,0.615541333
2023-09-15 00:15:00,0.615541333,0.615541333,0.615541333,0.615541333
2023-09-15 00:30:00,0.615541333,0.615541333,0.615541333,0.615541333
2023-09-15 00:45:00,0.615541333,0.615541333,0.615541333,0.0
2023-09-15 01:00:00,0.615541333,0.615541333,0.0,0.0
2023-09-15 01:15:00,0.615541333,0.0,0.0,0.0
2023-09-15 01:30:00,0.0,0.0,0.0,0.0
2023-09-15 01:45:00,0.0,0.0,0.0,0.0
2023-09-15 02:00:00,0.0,0.0,0.0,0.0
2023-09-15 02:15:00,0.0,0.0,0.0,0.0
2023-09-15 02:30:00,0.0,0.0,0.0,0.0
2023-09-15 02:45:00,0.0,0.0,0.0,0.0
2023-09-15 03:00:00,0.0,0.0,0.0,0.0
2023-09-15 03:15:00,0.0,0.0,0.0,0.0
2023-09-15 03:30:00,0.0,0.0,0.0,0.0
2023-09-15 03:45:00,0.0,0.0,0.0,0.0
2023-09-15 04:00:00,0.0,0.0,0.0,0.0
2023-09-15 04:15:00,0.0,0.0,0.0,0.0
2023-09-15 04:30:00,0.0,0.0,0.0,0.34511866700000005
2023-09-15 04:45:00,0.0,0.0,0.34511866700000005,0.574113
2023-09-15 05:00:00,0.0,0.34511866700000005,0.574113,0.574113
2023-09-15 05:15:00,0.34511866700000005,0.574113,0.574113,0.574113
2023-09-15 05:30:00,0.574113,0.574113,0.574113,1.467648
2023-09-15 05:45:00,0.574113,0.574113,1.467648,3.9128876669999997
2023-09-15 06:00:00,0.574113,1.467648,3.9128876669999997,4.289134
2023-09-15 06:15:00,1.467648,3.9128876669999997,4.289134,5.0149363330000005
2023-09-15 06:30:00,3.9128876669999997,4.289134,5.0149363330000005,7.170755000000001
2023-09-15 06:45:00,4.289134,5.0149363330000005,7.170755000000001,11.48296
2023-09-15 07:00:00,5.0149363330000005,7.170755000000001,11.48296,15.38836167
2023-09-15 07:15:00,7.170755000000001,11.48296,15.38836167,21.23437333
2023-09-15 07:30:00,11.48296,15.38836167,21.23437333,31.78173967
2023-09-15 07:45:00,15.38836167,21.23437333,31.78173967,32.28834967
2023-09-15 08:00:00,21.23437333,31.78173967,32.28834967,32.28834967
2023-09-15 08:15:00,31.78173967,32.28834967,32.28834967,32.28834967
2023-09-15 08:30:00,32.28834967,32.28834967,32.28834967,32.28834967
2023-09-15 08:45:00,32.28834967,32.28834967,32.28834967,32.28834967
2023-09-15 09:00:00,32.28834967,32.28834967,32.28834967,32.28834967
2023-09-15 09:15:00,32.28834967,32.28834967,32.28834967,32.28834967
2023-09-15 09:30:00,32.28834967,32.28834967,32.28834967,32.28834967
2023-09-15 09:45:00,32.28834967,32.28834967,32.28834967,30.743319
2023-09-15 10:00:00,32.28834967,32.28834967,30.743319,32.830527000000004
2023-09-15 10:15:00,32.28834967,30.743319,32.830527000000004,32.830527000000004
2023-09-15 10:30:00,30.743319,32.830527000000004,32.830527000000004,32.830527000000004
2023-09-15 10:45:00,32.830527000000004,32.830527000000004,32.830527000000004,33.238454
2023-09-15 11:00:00,32.830527000000004,32.830527000000004,33.238454,33.238454
2023-09-15 11:15:00,32.830527000000004,33.238454,33.238454,33.238454
2023-09-15 11:30:00,33.238454,33.238454,33.238454,33.238454
2023-09-15 11:45:00,33.238454,33.238454,33.238454,33.228341
2023-09-15 12:00:00,33.238454,33.238454,33.228341,33.228341
2023-09-15 12:15:00,33.238454,33.228341,33.228341,33.228341
2023-09-15 12:30:00,33.228341,33.228341,33.228341,32.53908567
2023-09-15 12:45:00,33.228341,33.228341,32.53908567,32.53908567
2023-09-15 13:00:00,33.228341,32.53908567,32.53908567,31.97922533
