times_utc,out1(t+0),out1(t+1),out1(t+2),out1(t+3)
2023-10-04 14:15:00,23.245268,22.964622,22.59607,22.062275
2023-10-04 14:30:00,22.155285,21.775557,21.342234,20.724957
2023-10-04 14:45:00,23.710627,23.54629,23.209856,22.689482
2023-10-04 15:00:00,22.77989,22.407803,21.929918,21.278662
2023-10-04 15:15:00,21.647715,21.098125,20.478083,19.687326
2023-10-04 15:30:00,19.662058,18.85891,18.03626,17.046995
2023-10-04 15:45:00,18.731121,17.789341,16.81454,15.690375
2023-10-04 16:00:00,16.656124,15.424857,14.229964,12.93585
2023-10-04 16:15:00,10.476735,8.887589,7.6531434,6.5429463
2023-10-04 16:30:00,8.339124,6.9660425,5.8664055,4.935608
2023-10-04 16:45:00,6.887457,5.6463013,4.6503344,3.8699176
2023-10-04 17:00:00,4.329198,3.3915958,2.7207751,2.280013
2023-10-04 17:15:00,3.9440475,3.0708728,2.4465048,2.0526862
2023-10-04 17:30:00,3.3015697,2.4987347,1.9774305,1.6729711
2023-10-04 17:45:00,3.197884,2.3970096,1.903537,1.6086656
2023-10-04 18:00:00,3.1681054,2.403821,1.9322654,1.6305485
2023-10-04 18:15:00,3.7116754,2.9395316,2.403306,2.0080454
2023-10-04 18:30:00,3.792947,3.123689,2.5940757,2.168563
2023-10-04 18:45:00,3.8587158,3.2872803,2.7644513,2.313664
2023-10-04 19:00:00,2.2487216,1.9546257,1.7160169,1.4973513
2023-10-04 19:15:00,2.179467,1.9580842,1.7368106,1.5075285
2023-10-04 19:30:00,1.6090534,1.4900836,1.3576537,1.1938761
2023-10-04 19:45:00,1.5630879,1.4468278,1.3001752,1.1299533
2023-10-04 20:00:00,1.5425324,1.402989,1.2396337,1.0685148
2023-10-04 20:15:00,1.2741611,1.1432405,1.0091064,0.8776132
2023-10-04 20:30:00,1.2094288,1.0728526,0.9415694,0.8242165
2023-10-04 20:45:00,0.35557222,0.31181127,0.3049065,0.31327787
2023-10-04 21:00:00,0.16785651,0.1720567,0.19671677,0.23794496
2023-10-04 21:15:00,0.09895277,0.14237124,0.18402906,0.2441492
2023-10-04 21:30:00,0.05600567,0.13979025,0.19776246,0.27529478
2023-10-04 21:45:00,0.025019981,0.15373279,0.22884887,0.32318702
2023-10-04 22:00:00,0.004593745,0.18334408,0.27572906,0.38544616
2023-10-04 22:15:00,-0.0040246947,0.22839513,0.33672547,0.4591548
2023-10-04 22:30:00,-8.106132e-07,0.28631184,0.40725815,0.5382127
2023-10-04 22:45:00,0.01646315,0.35277644,0.48115933,0.6151399
2023-10-04 23:00:00,0.044566702,0.4235695,0.5533191,0.6842836
2023-10-04 23:15:00,0.08342142,0.49582535,0.62127423,0.7436754
2023-10-04 23:30:00,0.13208294,0.5681142,0.68509865,0.79475296
2023-10-04 23:45:00,0.18909092,0.6396074,0.74605656,0.8406306
2023-10-05 00:00:00,0.25195783,0.7087455,0.8045322,0.883512
2023-10-05 00:15:00,0.42101303,0.8700861,0.944871,0.9978598
2023-10-05 00:30:00,0.5185991,0.95175755,1.0133471,1.0496638
2023-10-05 00:45:00,0.5882075,1.0006778,1.0541469,1.0790701
2023-10-05 01:00:00,0.6415612,1.0287087,1.0774124,1.0949969
2023-10-05 01:15:00,0.67970765,1.036012,1.0819526,1.0958617
2023-10-05 01:30:00,0.59119296,0.91737866,0.97519016,1.0026134
2023-10-05 01:45:00,0.56335795,0.8567973,0.9192556,0.9543094
2023-10-05 02:00:00,0.54268974,0.79602826,0.8593116,0.90228486
2023-10-05 02:15:00,0.5165138,0.723619,0.7850456,0.8375584
2023-10-05 02:30:00,0.48556864,0.64275485,0.69983846,0.76305676
2023-10-05 02:45:00,0.45430127,0.5605305,0.61101633,0.6851801
2023-10-05 03:00:00,0.42754558,0.48453775,0.5267247,0.6111087
2023-10-05 03:15:00,0.40897727,0.42131984,0.45435315,0.547399
2023-10-05 03:30:00,0.40031362,0.37543023,0.39942437,0.49901673
2023-10-05 03:45:00,0.4010132,0.3484737,0.36415946,0.46782756
2023-10-05 04:00:00,0.40861186,0.33868757,0.34656915,0.45143777
2023-10-05 04:15:00,0.42011893,0.3425145,0.3421268,0.44456783
2023-10-05 04:30:00,0.4331305,0.35636604,0.3460923,0.44121107
2023-10-05 04:45:00,0.44572216,0.37696594,0.3545999,0.4360404
2023-10-05 05:00:00,0.45583576,0.40095097,0.36488456,0.4256988
2023-10-05 05:15:00,0.46104556,0.42451936,0.37492502,0.4095364
2023-10-05 05:30:00,0.45954755,0.44507995,0.3850802,0.39173976
2023-10-05 05:45:00,1.1278014,1.2761786,1.3036883,1.2996678
2023-10-05 06:00:00,1.1741295,1.3372309,1.3690103,1.3531768
2023-10-05 06:15:00,1.1821723,1.358903,1.3894714,1.3604636
2023-10-05 06:30:00,3.4643226,4.296282,5.0339365,5.705222
2023-10-05 06:45:00,3.607341,4.387916,5.079657,5.698196
2023-10-05 07:00:00,4.355563,5.2788,6.1294923,6.9392056
2023-10-05 07:15:00,7.45976,9.222664,11.165432,13.303432
2023-10-05 07:30:00,9.012667,10.958653,13.109157,15.40609
